state,stateansi,county,countyansi,ADM2,latitude,longitude
AL,01,Autauga,001,county,32.532160,-86.646469
AL,01,Baldwin,003,county,30.659218,-87.746067
AL,01,Barbour,005,county,31.870253,-85.405104
AL,01,Bibb,007,county,33.015893,-87.127148
AL,01,Blount,009,county,33.977358,-86.566440
AL,01,Bullock,011,county,32.101759,-85.717261
AL,01,Butler,013,county,31.751667,-86.681969
AL,01,Calhoun,015,county,33.771706,-85.822513
AL,01,Chambers,017,county,32.915504,-85.394032
AL,01,Cherokee,019,county,34.069515,-85.654242
AL,01,Chilton,021,county,32.854051,-86.726607
AL,01,Choctaw,023,county,31.990997,-88.248908
AL,01,Clarke,025,county,31.685521,-87.818624
AL,01,Clay,027,county,33.270400,-85.863525
AL,01,Cleburne,029,county,33.671964,-85.516126
AL,01,Coffee,031,county,31.402258,-85.989602
AL,01,Colbert,033,county,34.703112,-87.801457
AL,01,Conecuh,035,county,31.430926,-86.988722
AL,01,Coosa,037,county,32.931445,-86.243482
AL,01,Covington,039,county,31.243987,-86.448721
AL,01,Crenshaw,041,county,31.732826,-86.319222
AL,01,Cullman,043,county,34.131923,-86.869267
AL,01,Dale,045,county,31.430654,-85.609476
AL,01,Dallas,047,county,32.333540,-87.114356
AL,01,DeKalb,049,county,34.460929,-85.803992
AL,01,Elmore,051,county,32.597229,-86.142735
AL,01,Escambia,053,county,31.122287,-87.168410
AL,01,Etowah,055,county,34.047641,-86.034263
AL,01,Fayette,057,county,33.716157,-87.764292
AL,01,Franklin,059,county,34.441989,-87.842814
AL,01,Geneva,061,county,31.092393,-85.821011
AL,01,Greene,063,county,32.844497,-87.964200
AL,01,Hale,065,county,32.752796,-87.623061
AL,01,Henry,067,county,31.516978,-85.239971
AL,01,Houston,069,county,31.158193,-85.296398
AL,01,Jackson,071,county,34.764114,-85.980056
AL,01,Jefferson,073,county,33.553444,-86.896536
AL,01,Lamar,075,county,33.787085,-88.087431
AL,01,Lauderdale,077,county,34.904122,-87.650997
AL,01,Lawrence,079,county,34.529776,-87.321865
AL,01,Lee,081,county,32.604064,-85.353048
AL,01,Limestone,083,county,34.810239,-86.981399
AL,01,Lowndes,085,county,32.147888,-86.650586
AL,01,Macon,087,county,32.387027,-85.692887
AL,01,Madison,089,county,34.764238,-86.551080
AL,01,Marengo,091,county,32.247591,-87.791091
AL,01,Marion,093,county,34.138219,-87.881551
AL,01,Marshall,095,county,34.309564,-86.321668
AL,01,Mobile,097,county,30.684572,-88.196568
AL,01,Monroe,099,county,31.580332,-87.383266
AL,01,Montgomery,101,county,32.203650,-86.203831
AL,01,Morgan,103,county,34.454484,-86.846402
AL,01,Perry,105,county,32.639005,-87.293827
AL,01,Pickens,107,county,33.296793,-88.096863
AL,01,Pike,109,county,31.798651,-85.941604
AL,01,Randolph,111,county,33.296475,-85.464068
AL,01,Russell,113,county,32.289811,-85.186980
AL,01,St. Clair,115,county,33.712963,-86.315663
AL,01,Shelby,117,county,33.263043,-86.678089
AL,01,Sumter,119,county,32.597481,-88.200057
AL,01,Talladega,121,county,33.369277,-86.175805
AL,01,Tallapoosa,123,county,32.863369,-85.799553
AL,01,Tuscaloosa,125,county,33.290248,-87.522759
AL,01,Walker,127,county,33.791558,-87.301094
AL,01,Washington,129,county,31.405217,-88.197564
AL,01,Wilcox,131,county,31.990085,-87.304907
AL,01,Winston,133,county,34.154607,-87.365290
AK,02,Aleutians East,013,borough,55.245044,-161.997477
AK,02,Aleutians West,016,census designated place,51.959447,178.338813
AK,02,Anchorage,020,municipality,61.174250,-149.284329
AK,02,Bethel,050,census designated place,60.929141,-160.152625
AK,02,Bristol Bay,060,borough,58.730158,-156.996632
AK,02,Denali,068,borough,63.681106,-150.026544
AK,02,Dillingham,070,census designated place,59.824816,-158.602233
AK,02,Fairbanks North Star,090,borough,64.688206,-146.589255
AK,02,Haines,100,borough,59.098771,-135.576936
AK,02,Hoonah-Angoon,105,census designated place,58.076434,-135.185100
AK,02,Juneau,110,city,58.372910,-134.178445
AK,02,Kenai Peninsula,122,borough,60.366668,-152.322283
AK,02,Ketchikan Gateway,130,borough,55.449938,-131.106685
AK,02,Kodiak Island,150,borough,57.502015,-153.563512
AK,02,Lake and Peninsula,164,borough,58.205065,-156.705188
AK,02,Matanuska-Susitna,170,borough,62.182250,-149.407787
AK,02,Nome,180,census designated place,64.783686,-164.188912
AK,02,North Slope,185,borough,69.449343,-153.472830
AK,02,Northwest Arctic,188,borough,67.005066,-160.021086
AK,02,Petersburg,195,census designated place,56.639612,-133.527996
AK,02,Prince of Wales-Hyder,198,census designated place,55.415683,-132.875734
AK,02,Sitka,220,city,57.193204,-135.367396
AK,02,Skagway,230,municipality,59.575097,-135.335418
AK,02,Southeast Fairbanks,240,census designated place,63.864997,-143.218628
AK,02,Valdez-Cordova,261,census designated place,61.349840,-145.023141
AK,02,Wade Hampton,270,census designated place,62.283060,-163.190903
AK,02,Wrangell,275,city,56.180779,-132.026788
AK,02,Yakutat,282,city,60.007062,-140.148108
AK,02,Yukon-Koyukuk,290,census designated place,65.375716,-151.577878
AZ,04,Apache,001,county,35.385084,-109.490172
AZ,04,Cochise,003,county,31.840129,-109.775163
AZ,04,Coconino,005,county,35.829692,-111.773728
AZ,04,Gila,007,county,33.789618,-110.811870
AZ,04,Graham,009,county,32.931828,-109.878310
AZ,04,Greenlee,011,county,33.238872,-109.242323
AZ,04,La Paz,012,county,33.727610,-114.038806
AZ,04,Maricopa,013,county,33.346541,-112.495534
AZ,04,Mohave,015,county,35.717705,-113.749689
AZ,04,Navajo,017,county,35.390785,-110.321025
AZ,04,Pima,019,county,32.128523,-111.783027
AZ,04,Pinal,021,county,32.919038,-111.367005
AZ,04,Santa Cruz,023,county,31.525733,-110.845228
AZ,04,Yavapai,025,county,34.631212,-112.577385
AZ,04,Yuma,027,county,32.773942,-113.910905
AR,05,Arkansas,001,county,34.289570,-91.376547
AR,05,Ashley,003,county,33.190835,-91.772267
AR,05,Baxter,005,county,36.280710,-92.330438
AR,05,Benton,007,county,36.337825,-94.256187
AR,05,Boone,009,county,36.304308,-93.079204
AR,05,Bradley,011,county,33.466549,-92.169156
AR,05,Calhoun,013,county,33.560460,-92.513879
AR,05,Carroll,015,county,36.337774,-93.541663
AR,05,Chicot,017,county,33.267139,-91.297158
AR,05,Clark,019,county,34.053316,-93.176208
AR,05,Clay,021,county,36.367302,-90.418704
AR,05,Cleburne,023,county,35.566315,-92.059950
AR,05,Cleveland,025,county,33.893201,-92.188714
AR,05,Columbia,027,county,33.223038,-93.232843
AR,05,Conway,029,county,35.265702,-92.689248
AR,05,Craighead,031,county,35.827729,-90.631421
AR,05,Crawford,033,county,35.583041,-94.236224
AR,05,Crittenden,035,county,35.211878,-90.315331
AR,05,Cross,037,county,35.285692,-90.763984
AR,05,Dallas,039,county,33.967823,-92.653999
AR,05,Desha,041,county,33.828748,-91.244427
AR,05,Drew,043,county,33.587242,-91.722778
AR,05,Faulkner,045,county,35.146343,-92.324646
AR,05,Franklin,047,county,35.508558,-93.887665
AR,05,Fulton,049,county,36.383619,-91.819664
AR,05,Garland,051,county,34.578861,-93.146915
AR,05,Grant,053,county,34.285568,-92.422979
AR,05,Greene,055,county,36.120625,-90.566370
AR,05,Hempstead,057,county,33.728611,-93.665809
AR,05,Hot Spring,059,county,34.315177,-92.944147
AR,05,Howard,061,county,34.083064,-93.990931
AR,05,Independence,063,county,35.737499,-91.559942
AR,05,Izard,065,county,36.094879,-91.913625
AR,05,Jackson,067,county,35.596605,-91.223178
AR,05,Jefferson,069,county,34.277695,-91.930701
AR,05,Johnson,071,county,35.573359,-93.466322
AR,05,Lafayette,073,county,33.240660,-93.611643
AR,05,Lawrence,075,county,36.041098,-91.101153
AR,05,Lee,077,county,34.779858,-90.779345
AR,05,Lincoln,079,county,33.957675,-91.727626
AR,05,Little River,081,county,33.699497,-94.229774
AR,05,Logan,083,county,35.218654,-93.720910
AR,05,Lonoke,085,county,34.755114,-91.894132
AR,05,Madison,087,county,36.012545,-93.724053
AR,05,Marion,089,county,36.266672,-92.678567
AR,05,Miller,091,county,33.305505,-93.901502
AR,05,Mississippi,093,county,35.766943,-90.052209
AR,05,Monroe,095,county,34.679512,-91.203310
AR,05,Montgomery,097,county,34.545581,-93.663330
AR,05,Nevada,099,county,33.666699,-93.305072
AR,05,Newton,101,county,35.910742,-93.215899
AR,05,Ouachita,103,county,33.591160,-92.878415
AR,05,Perry,105,county,34.946363,-92.926877
AR,05,Phillips,107,county,34.423687,-90.855593
AR,05,Pike,109,county,34.158191,-93.658659
AR,05,Poinsett,111,county,35.568870,-90.681104
AR,05,Polk,113,county,34.490915,-94.230884
AR,05,Pope,115,county,35.456557,-93.026818
AR,05,Prairie,117,county,34.831116,-91.553620
AR,05,Pulaski,119,county,34.773988,-92.316515
AR,05,Randolph,121,county,36.341298,-91.028441
AR,05,St. Francis,123,county,35.014026,-90.742138
AR,05,Saline,125,county,34.648525,-92.674463
AR,05,Scott,127,county,34.858869,-94.063641
AR,05,Searcy,129,county,35.896387,-92.695888
AR,05,Sebastian,131,county,35.196981,-94.274989
AR,05,Sevier,133,county,33.994608,-94.243290
AR,05,Sharp,135,county,36.173399,-91.471069
AR,05,Stone,137,county,35.857031,-92.140573
AR,05,Union,139,county,33.168219,-92.598145
AR,05,Van Buren,141,county,35.582959,-92.515977
AR,05,Washington,143,county,35.971209,-94.218417
AR,05,White,145,county,35.254722,-91.753158
AR,05,Woodruff,147,county,35.192777,-91.244535
AR,05,Yell,149,county,34.997713,-93.408303
CA,06,Alameda,001,county,37.648327,-121.912928
CA,06,Alpine,003,county,38.621783,-119.798352
CA,06,Amador,005,county,38.443550,-120.653856
CA,06,Butte,007,county,39.665959,-121.601919
CA,06,Calaveras,009,county,38.183900,-120.561442
CA,06,Colusa,011,county,39.177739,-122.237563
CA,06,Contra Costa,013,county,37.919479,-121.951543
CA,06,Del Norte,015,county,41.749903,-123.980998
CA,06,El Dorado,017,county,38.785532,-120.534398
CA,06,Fresno,019,county,36.761006,-119.655019
CA,06,Glenn,021,county,39.602546,-122.401700
CA,06,Humboldt,023,county,40.706673,-123.925818
CA,06,Imperial,025,county,33.040814,-115.355400
CA,06,Inyo,027,county,36.561977,-117.403927
CA,06,Kern,029,county,35.346629,-118.729506
CA,06,Kings,031,county,36.072478,-119.815530
CA,06,Lake,033,county,39.094802,-122.746757
CA,06,Lassen,035,county,40.721086,-120.629952
CA,06,Los Angeles,037,county,34.196398,-118.261862
CA,06,Madera,039,county,37.209821,-119.749802
CA,06,Marin,041,county,38.051817,-122.745974
CA,06,Mariposa,043,county,37.570033,-119.912860
CA,06,Mendocino,045,county,39.432388,-123.442881
CA,06,Merced,047,county,37.194806,-120.722802
CA,06,Modoc,049,county,41.592918,-120.718370
CA,06,Mono,051,county,37.915836,-118.875167
CA,06,Monterey,053,county,36.240107,-121.315573
CA,06,Napa,055,county,38.507100,-122.325905
CA,06,Nevada,057,county,39.297508,-120.771343
CA,06,Orange,059,county,33.675687,-117.777207
CA,06,Placer,061,county,39.062032,-120.722718
CA,06,Plumas,063,county,39.992295,-120.824371
CA,06,Riverside,065,county,33.729828,-116.002239
CA,06,Sacramento,067,county,38.450011,-121.340441
CA,06,San Benito,069,county,36.610702,-121.085296
CA,06,San Bernardino,071,county,34.857220,-116.181197
CA,06,San Diego,073,county,33.023604,-116.776117
CA,06,San Francisco,075,county,37.727239,-123.032229
CA,06,San Joaquin,077,county,37.934982,-121.272244
CA,06,San Luis Obispo,079,county,35.385226,-120.447542
CA,06,San Mateo,081,county,37.414663,-122.371545
CA,06,Santa Barbara,083,county,34.537057,-120.039973
CA,06,Santa Clara,085,county,37.220777,-121.690622
CA,06,Santa Cruz,087,county,37.012488,-122.007205
CA,06,Shasta,089,county,40.760514,-122.043556
CA,06,Sierra,091,county,39.576925,-120.521993
CA,06,Siskiyou,093,county,41.587986,-122.533287
CA,06,Solano,095,county,38.267226,-121.939594
CA,06,Sonoma,097,county,38.524668,-122.937628
CA,06,Stanislaus,099,county,37.562384,-121.002656
CA,06,Sutter,101,county,39.036190,-121.703940
CA,06,Tehama,103,county,40.126156,-122.232276
CA,06,Trinity,105,county,40.647724,-123.114404
CA,06,Tulare,107,county,36.228824,-118.781061
CA,06,Tuolumne,109,county,38.021434,-119.964733
CA,06,Ventura,111,county,34.358741,-119.133143
CA,06,Yolo,113,county,38.679595,-121.902441
CA,06,Yuba,115,county,39.266181,-121.340811
CO,08,Adams,001,county,39.874325,-104.331872
CO,08,Alamosa,003,county,37.568442,-105.788041
CO,08,Arapahoe,005,county,39.644632,-104.331733
CO,08,Archuleta,007,county,37.202395,-107.050863
CO,08,Baca,009,county,37.306693,-102.537758
CO,08,Bent,011,county,37.931891,-103.077584
CO,08,Boulder,013,county,40.094970,-105.397691
CO,08,Broomfield,014,county,39.953382,-105.052125
CO,08,Chaffee,015,county,38.738236,-106.316949
CO,08,Cheyenne,017,county,38.835386,-102.604585
CO,08,Clear Creek,019,county,39.689403,-105.670783
CO,08,Conejos,021,county,37.213406,-106.176447
CO,08,Costilla,023,county,37.277547,-105.428940
CO,08,Crowley,025,county,38.306180,-103.772736
CO,08,Custer,027,county,38.101994,-105.373515
CO,08,Delta,029,county,38.861756,-107.864757
CO,08,Denver,031,county,39.761842,-104.881222
CO,08,Dolores,033,county,37.747602,-108.530383
CO,08,Douglas,035,county,39.325414,-104.925987
CO,08,Eagle,037,county,39.626992,-106.695169
CO,08,Elbert,039,county,39.310582,-104.117729
CO,08,El Paso,041,county,38.827383,-104.527472
CO,08,Fremont,043,county,38.455170,-105.424958
CO,08,Garfield,045,county,39.599352,-107.909780
CO,08,Gilpin,047,county,39.861156,-105.528878
CO,08,Grand,049,county,40.123205,-106.095935
CO,08,Gunnison,051,county,38.672640,-107.066506
CO,08,Hinsdale,053,county,37.821165,-107.338261
CO,08,Huerfano,055,county,37.687815,-104.959928
CO,08,Jackson,057,county,40.663432,-106.329248
CO,08,Jefferson,059,county,39.579511,-105.245462
CO,08,Kiowa,061,county,38.387663,-102.756849
CO,08,Kit Carson,063,county,39.305340,-102.603023
CO,08,Lake,065,county,39.205341,-106.350079
CO,08,La Plata,067,county,37.287367,-107.839718
CO,08,Larimer,069,county,40.658093,-105.486764
CO,08,Las Animas,071,county,37.318831,-104.044110
CO,08,Lincoln,073,county,38.993740,-103.507555
CO,08,Logan,075,county,40.728091,-103.090464
CO,08,Mesa,077,county,39.019492,-108.461837
CO,08,Mineral,079,county,37.651483,-106.932303
CO,08,Moffat,081,county,40.616358,-108.211099
CO,08,Montezuma,083,county,37.338025,-108.595786
CO,08,Montrose,085,county,38.407507,-108.266282
CO,08,Morgan,087,county,40.263167,-103.812285
CO,08,Otero,089,county,37.884170,-103.721260
CO,08,Ouray,091,county,38.150600,-107.767133
CO,08,Park,093,county,39.118914,-105.717648
CO,08,Phillips,095,county,40.594712,-102.345105
CO,08,Pitkin,097,county,39.217332,-106.915783
CO,08,Prowers,099,county,37.958181,-102.392161
CO,08,Pueblo,101,county,38.170658,-104.489892
CO,08,Rio Blanco,103,county,39.972622,-108.200716
CO,08,Rio Grande,105,county,37.485853,-106.453128
CO,08,Routt,107,county,40.483664,-106.987702
CO,08,Saguache,109,county,38.031651,-106.234666
CO,08,San Juan,111,county,37.781074,-107.670257
CO,08,San Miguel,113,county,38.009374,-108.427326
CO,08,Sedgwick,115,county,40.871568,-102.355358
CO,08,Summit,117,county,39.621023,-106.137555
CO,08,Teller,119,county,38.871994,-105.182552
CO,08,Washington,121,county,39.965790,-103.209744
CO,08,Weld,123,county,40.553696,-104.394221
CO,08,Yuma,125,county,40.000631,-102.422649
CT,09,Fairfield,001,county,41.227420,-73.366988
CT,09,Hartford,003,county,41.806053,-72.732916
CT,09,Litchfield,005,county,41.791883,-73.235404
CT,09,Middlesex,007,county,41.433003,-72.522780
CT,09,New Haven,009,county,41.349717,-72.900204
CT,09,New London,011,county,41.472651,-72.108633
CT,09,Tolland,013,county,41.858081,-72.340978
CT,09,Windham,015,county,41.824999,-71.990702
DE,10,Kent,001,county,39.097088,-75.502982
DE,10,New Castle,003,county,39.575915,-75.644132
DE,10,Sussex,005,county,38.673227,-75.337024
DC,11,District of Columbia,001,district,38.904103,-77.017229
FL,12,Alachua,001,county,29.675740,-82.357221
FL,12,Baker,003,county,30.324442,-82.302284
FL,12,Bay,005,county,30.238107,-85.631418
FL,12,Bradford,007,county,29.952386,-82.166599
FL,12,Brevard,009,county,28.298304,-80.700331
FL,12,Broward,011,county,26.193535,-80.476683
FL,12,Calhoun,013,county,30.388801,-85.197915
FL,12,Charlotte,015,county,26.868933,-81.941077
FL,12,Citrus,017,county,28.843628,-82.524796
FL,12,Clay,019,county,29.986584,-81.865036
FL,12,Collier,021,county,26.118736,-81.400920
FL,12,Columbia,023,county,30.221333,-82.623168
FL,12,DeSoto,027,county,27.190581,-81.806253
FL,12,Dixie,029,county,29.580899,-83.195666
FL,12,Duval,031,county,30.335245,-81.648113
FL,12,Escambia,033,county,30.611648,-87.338948
FL,12,Flagler,035,county,29.474912,-81.286305
FL,12,Franklin,037,county,29.810176,-84.799174
FL,12,Gadsden,039,county,30.578687,-84.612607
FL,12,Gilchrist,041,county,29.723456,-82.795801
FL,12,Glades,043,county,26.954810,-81.190820
FL,12,Gulf,045,county,29.907257,-85.256537
FL,12,Hamilton,047,county,30.491226,-82.951069
FL,12,Hardee,049,county,27.492846,-81.821580
FL,12,Hendry,051,county,26.539967,-81.152114
FL,12,Hernando,053,county,28.573043,-82.466227
FL,12,Highlands,055,county,27.342627,-81.340921
FL,12,Hillsborough,057,county,27.906590,-82.349568
FL,12,Holmes,059,county,30.866222,-85.812959
FL,12,Indian River,061,county,27.700638,-80.574803
FL,12,Jackson,063,county,30.789250,-85.208813
FL,12,Jefferson,065,county,30.424558,-83.890859
FL,12,Lafayette,067,county,29.990066,-83.178510
FL,12,Lake,069,county,28.764113,-81.712282
FL,12,Lee,071,county,26.551634,-81.892509
FL,12,Leon,073,county,30.459310,-84.277800
FL,12,Levy,075,county,29.284457,-82.783462
FL,12,Liberty,077,county,30.259849,-84.868580
FL,12,Madison,079,county,30.447233,-83.470416
FL,12,Manatee,081,county,27.481682,-82.368767
FL,12,Marion,083,county,29.202805,-82.043100
FL,12,Martin,085,county,27.079954,-80.398211
FL,12,Miami-Dade,086,county,25.610494,-80.499045
FL,12,Monroe,087,county,25.601043,-81.206777
FL,12,Nassau,089,county,30.605926,-81.764929
FL,12,Okaloosa,091,county,30.665858,-86.594194
FL,12,Okeechobee,093,county,27.385592,-80.887388
FL,12,Orange,095,county,28.514435,-81.323295
FL,12,Osceola,097,county,28.059027,-81.139312
FL,12,Palm Beach,099,county,26.649124,-80.448374
FL,12,Pasco,101,county,28.307737,-82.464718
FL,12,Pinellas,103,county,27.903122,-82.739518
FL,12,Polk,105,county,27.953115,-81.692783
FL,12,Putnam,107,county,29.606006,-81.740894
FL,12,St. Johns,109,county,29.890644,-81.383948
FL,12,St. Lucie,111,county,27.379812,-80.443537
FL,12,Santa Rosa,113,county,30.701838,-87.012762
FL,12,Sarasota,115,county,27.184386,-82.365835
FL,12,Seminole,117,county,28.690079,-81.131980
FL,12,Sumter,119,county,28.714294,-82.074715
FL,12,Suwannee,121,county,30.189244,-82.992754
FL,12,Taylor,123,county,30.009908,-83.609483
FL,12,Union,125,county,30.054280,-82.366918
FL,12,Volusia,127,county,29.057698,-81.161804
FL,12,Wakulla,129,county,30.140358,-84.375112
FL,12,Walton,131,county,30.631211,-86.176614
FL,12,Washington,133,county,30.602217,-85.662797
GA,13,Appling,001,county,31.739712,-82.290103
GA,13,Atkinson,003,county,31.296861,-82.878199
GA,13,Bacon,005,county,31.563327,-82.387859
GA,13,Baker,007,county,31.319580,-84.454881
GA,13,Baldwin,009,county,33.059490,-83.255457
GA,13,Banks,011,county,34.351922,-83.498441
GA,13,Barrow,013,county,33.992009,-83.712303
GA,13,Bartow,015,county,34.240917,-84.838188
GA,13,Ben Hill,017,county,31.740775,-83.147190
GA,13,Berrien,019,county,31.288652,-83.227870
GA,13,Bibb,021,county,32.808844,-83.694193
GA,13,Bleckley,023,county,32.435403,-83.331717
GA,13,Brantley,025,county,31.197334,-81.982978
GA,13,Brooks,027,county,30.822934,-83.581905
GA,13,Bryan,029,county,32.017969,-81.438543
GA,13,Bulloch,031,county,32.393408,-81.743810
GA,13,Burke,033,county,33.050819,-82.011571
GA,13,Butts,035,county,33.290355,-83.958221
GA,13,Calhoun,037,county,31.521279,-84.626290
GA,13,Camden,039,county,30.913347,-81.642001
GA,13,Candler,043,county,32.403852,-82.071235
GA,13,Carroll,045,county,33.582237,-85.080527
GA,13,Catoosa,047,county,34.899393,-85.137353
GA,13,Charlton,049,county,30.779904,-82.139644
GA,13,Chatham,051,county,31.980523,-81.085190
GA,13,Chattahoochee,053,county,32.347445,-84.788021
GA,13,Chattooga,055,county,34.474178,-85.345289
GA,13,Cherokee,057,county,34.244317,-84.475057
GA,13,Clarke,059,county,33.952185,-83.367152
GA,13,Clay,061,county,31.619831,-84.992583
GA,13,Clayton,063,county,33.542686,-84.355573
GA,13,Clinch,065,county,30.917653,-82.702614
GA,13,Cobb,067,county,33.939940,-84.574166
GA,13,Coffee,069,county,31.549245,-82.844938
GA,13,Colquitt,071,county,31.189758,-83.769741
GA,13,Columbia,073,county,33.547630,-82.252295
GA,13,Cook,075,county,31.152528,-83.429438
GA,13,Coweta,077,county,33.352897,-84.762138
GA,13,Crawford,079,county,32.709428,-83.979187
GA,13,Crisp,081,county,31.915149,-83.753531
GA,13,Dade,083,county,34.852424,-85.506201
GA,13,Dawson,085,county,34.442842,-84.173284
GA,13,Decatur,087,county,30.880655,-84.584144
GA,13,DeKalb,089,county,33.770661,-84.226343
GA,13,Dodge,091,county,32.160235,-83.156241
GA,13,Dooly,093,county,32.151995,-83.807167
GA,13,Dougherty,095,county,31.532588,-84.209040
GA,13,Douglas,097,county,33.699317,-84.765944
GA,13,Early,099,county,31.324191,-84.906723
GA,13,Echols,101,county,30.708500,-82.836132
GA,13,Effingham,103,county,32.361711,-81.343337
GA,13,Elbert,105,county,34.116455,-82.841834
GA,13,Emanuel,107,county,32.591100,-82.299763
GA,13,Evans,109,county,32.153087,-81.890155
GA,13,Fannin,111,county,34.866543,-84.317331
GA,13,Fayette,113,county,33.412717,-84.493941
GA,13,Floyd,115,county,34.263677,-85.213730
GA,13,Forsyth,117,county,34.225143,-84.127435
GA,13,Franklin,119,county,34.375081,-83.228064
GA,13,Fulton,121,county,33.790034,-84.468182
GA,13,Gilmer,123,county,34.690495,-84.454651
GA,13,Glascock,125,county,33.227491,-82.606913
GA,13,Glynn,127,county,31.212746,-81.496517
GA,13,Gordon,129,county,34.509667,-84.873862
GA,13,Grady,131,county,30.875891,-84.245066
GA,13,Greene,133,county,33.576740,-83.166613
GA,13,Gwinnett,135,county,33.959148,-84.023085
GA,13,Habersham,137,county,34.634392,-83.525875
GA,13,Hall,139,county,34.317588,-83.818497
GA,13,Hancock,141,county,33.269220,-83.000465
GA,13,Haralson,143,county,33.795165,-85.220062
GA,13,Harris,145,county,32.731549,-84.912432
GA,13,Hart,147,county,34.348733,-82.963290
GA,13,Heard,149,county,33.291347,-85.137879
GA,13,Henry,151,county,33.452947,-84.154021
GA,13,Houston,153,county,32.458381,-83.662856
GA,13,Irwin,155,county,31.604306,-83.277037
GA,13,Jackson,157,county,34.130888,-83.562538
GA,13,Jasper,159,county,33.318169,-83.690142
GA,13,Jeff Davis,161,county,31.811615,-82.636825
GA,13,Jefferson,163,county,33.058176,-82.420004
GA,13,Jenkins,165,county,32.794563,-81.971524
GA,13,Johnson,167,county,32.694584,-82.663970
GA,13,Jones,169,county,33.020226,-83.562339
GA,13,Lamar,171,county,33.074460,-84.146721
GA,13,Lanier,173,county,31.038197,-83.063164
GA,13,Laurens,175,county,32.393220,-82.926317
GA,13,Lee,177,county,31.818419,-84.146681
GA,13,Liberty,179,county,31.807458,-81.457871
GA,13,Lincoln,181,county,33.792151,-82.448299
GA,13,Long,183,county,31.749563,-81.742870
GA,13,Lowndes,185,county,30.833127,-83.268992
GA,13,Lumpkin,187,county,34.568135,-83.998906
GA,13,McDuffie,189,county,33.482464,-82.473188
GA,13,McIntosh,191,county,31.488592,-81.372460
GA,13,Macon,193,county,32.362686,-84.051231
GA,13,Madison,195,county,34.128526,-83.203737
GA,13,Marion,197,county,32.359538,-84.529561
GA,13,Meriwether,199,county,33.029244,-84.667041
GA,13,Miller,201,county,31.162908,-84.730386
GA,13,Mitchell,205,county,31.228997,-84.192038
GA,13,Monroe,207,county,33.017435,-83.922938
GA,13,Montgomery,209,county,32.172108,-82.533349
GA,13,Morgan,211,county,33.593236,-83.491027
GA,13,Murray,213,county,34.797097,-84.737990
GA,13,Muscogee,215,county,32.510197,-84.874946
GA,13,Newton,217,county,33.544021,-83.855185
GA,13,Oconee,219,county,33.834125,-83.437728
GA,13,Oglethorpe,221,county,33.866806,-83.074081
GA,13,Paulding,223,county,33.921026,-84.867162
GA,13,Peach,225,county,32.571324,-83.831978
GA,13,Pickens,227,county,34.456813,-84.490339
GA,13,Pierce,229,county,31.353988,-82.210427
GA,13,Pike,231,county,33.090768,-84.386627
GA,13,Polk,233,county,33.996015,-85.188338
GA,13,Pulaski,235,county,32.238794,-83.481855
GA,13,Putnam,237,county,33.321060,-83.371790
GA,13,Quitman,239,county,31.862948,-85.004801
GA,13,Rabun,241,county,34.883949,-83.404859
GA,13,Randolph,243,county,31.762651,-84.752311
GA,13,Richmond,245,county,33.361487,-82.074998
GA,13,Rockdale,247,county,33.652081,-84.026370
GA,13,Schley,249,county,32.263441,-84.322724
GA,13,Screven,251,county,32.744751,-81.617585
GA,13,Seminole,253,county,30.933894,-84.867592
GA,13,Spalding,255,county,33.262389,-84.286067
GA,13,Stephens,257,county,34.552914,-83.290216
GA,13,Stewart,259,county,32.073225,-84.834912
GA,13,Sumter,261,county,32.042198,-84.204260
GA,13,Talbot,263,county,32.704603,-84.530029
GA,13,Taliaferro,265,county,33.559319,-82.875272
GA,13,Tattnall,267,county,32.043768,-82.059208
GA,13,Taylor,269,county,32.554667,-84.251426
GA,13,Telfair,271,county,31.913639,-82.931062
GA,13,Terrell,273,county,31.777191,-84.439446
GA,13,Thomas,275,county,30.864606,-83.919820
GA,13,Tift,277,county,31.457003,-83.525931
GA,13,Toombs,279,county,32.126698,-82.332071
GA,13,Towns,281,county,34.902529,-83.732264
GA,13,Treutlen,283,county,32.409586,-82.570882
GA,13,Troup,285,county,33.034482,-85.028360
GA,13,Turner,287,county,31.724800,-83.620319
GA,13,Twiggs,289,county,32.665847,-83.425879
GA,13,Union,291,county,34.834691,-83.990716
GA,13,Upson,293,county,32.881837,-84.292281
GA,13,Walker,295,county,34.735827,-85.305385
GA,13,Walton,297,county,33.783887,-83.731829
GA,13,Ware,299,county,31.050881,-82.421507
GA,13,Warren,301,county,33.419169,-82.688012
GA,13,Washington,303,county,32.971848,-82.798112
GA,13,Wayne,305,county,31.547845,-81.912376
GA,13,Webster,307,county,32.046691,-84.553828
GA,13,Wheeler,309,county,32.105268,-82.733865
GA,13,White,311,county,34.643776,-83.743417
GA,13,Whitfield,313,county,34.801726,-84.968541
GA,13,Wilcox,315,county,31.962717,-83.438262
GA,13,Wilkes,317,county,33.779031,-82.747921
GA,13,Wilkinson,319,county,32.804266,-83.175512
GA,13,Worth,321,county,31.551773,-83.849960
HI,15,Hawaii,001,county,19.597764,-155.502443
HI,15,Honolulu,003,county,21.461365,-158.201974
HI,15,Kalawao,005,county,21.218764,-156.974010
HI,15,Kauai,007,county,22.012038,-159.705965
HI,15,Maui,009,county,20.855931,-156.601550
