#population,latitude,longitude,income,errormargin
1427,32.39092,-84.94309,44167,6848
6454,32.409545,-84.912116,49934,6461
1992,32.470869,-84.989293,16657,4176
1942,32.481264,-84.9699,25000,8949
2132,32.501947,-84.987017,23424,3279
5496,32.415468,-84.961223,28354,6066
11250,33.661173,-83.876707,68750,8197
5950,33.524214,-83.775686,61797,20440
5335,33.592658,-83.74849,71895,15111
8377,33.582743,-83.839909,50940,5147
3548,33.612775,-83.872097,31667,4965
13840,33.598127,-83.951998,53627,3831
7810,33.58149,-83.917566,42736,6533
6012,33.558795,-83.896354,39303,6765
5924,33.574105,-83.862443,27938,6146
9687,33.455836,-83.881228,50191,7917
10390,33.525882,-83.974541,53016,6814
5470,33.557788,-83.956101,48527,2218
6365,33.572269,-83.988187,60042,12193
10590,33.9145,-83.527263,79906,10197
5424,33.899719,-83.430143,78293,11837
4710,33.855835,-83.490416,76111,10163
7479,33.862692,-83.401938,82401,7017
2087,33.789988,-83.336556,78382,25602
2518,33.802117,-83.432793,58304,15553
1853,33.956794,-82.996236,33955,6732
6546,33.937783,-83.219128,44678,12081
4763,33.922017,-83.109055,38750,21001
1737,33.77899,-83.122248,41797,10248
12406,34.043712,-84.760834,89156,5400
11271,33.98292,-84.779881,75804,7751
8567,34.015254,-84.814123,75408,5888
2827,34.018247,-84.877167,64861,8298
7157,33.91155,-84.746716,63115,7191
5270,33.952385,-84.755408,61514,4861
6385,33.92949,-84.769721,58445,13121
5523,33.928862,-84.820352,54954,18540
11896,33.911529,-84.837857,49328,10938
1787,33.88216,-84.85837,60735,17039
17016,33.871388,-84.968582,57041,3559
6457,33.88017,-84.790236,53750,7448
9418,33.850896,-84.835963,63198,5075
4838,33.844834,-84.795446,61127,16252
4740,33.808462,-84.740268,50728,4014
10000,33.798481,-84.816488,68589,10391
5934,33.852379,-84.739761,57541,3548
5189,33.812216,-84.780804,61568,9108
5643,33.809638,-84.858664,66336,6558
1630,32.578752,-83.760997,61528,20386
9934,32.645922,-83.755947,61394,8363
4590,32.559734,-83.846646,28472,3542
2904,32.569311,-83.901309,47132,7311
2286,32.548863,-83.905926,29375,15163
6351,32.528994,-83.889609,25303,6338
4090,34.480342,-84.338115,79500,18014
6660,34.473812,-84.432887,36786,6149
4421,34.502331,-84.499728,52972,5822
3701,34.461935,-84.590727,43218,3641
4358,34.420651,-84.479752,57381,7618
6201,34.40857,-84.365319,47500,11150
2902,31.38906,-82.128239,35357,9320
1688,31.415176,-82.238301,45525,8116
6370,31.30526,-82.300297,35208,6465
7798,31.272911,-82.2337,43860,9488
7003,33.132825,-84.31515,56287,8972
3466,33.167139,-84.414393,60698,5746
3878,33.054965,-84.451158,52434,8739
3522,33.034618,-84.329732,58194,11152
5868,34.050747,-85.077594,42479,6080
7979,34.039186,-85.232776,43542,6620
4809,34.009335,-85.30725,38015,8046
5844,33.9754,-85.254711,23622,6440
6063,33.999495,-85.228553,33452,5686
5594,33.996958,-85.086167,44832,13078
5318,33.992417,-85.034779,36767,9084
2913,32.277344,-83.424997,42582,4795
7487,32.292742,-83.49192,31112,2066
1610,32.190814,-83.526602,52669,14700
3192,33.272626,-83.264263,43722,5403
4746,33.404385,-83.265364,62743,12657
1435,33.413747,-83.385324,23690,1445
6991,33.324663,-83.39606,24803,5505
4854,33.221358,-83.367112,45995,6083
2513,31.859377,-85.077727,32750,5495
5207,34.941645,-83.382187,39122,7286
3427,34.884153,-83.437371,24909,5631
2756,34.871429,-83.34403,29076,9686
3356,34.816905,-83.473609,33750,15555
1530,34.804419,-83.392965,42758,19010
1898,31.770794,-84.635766,31048,6803
5821,31.757015,-84.797884,33451,8852
3753,33.483975,-82.020873,27188,14038
3030,33.484102,-82.002328,16133,9894
1412,33.479297,-81.993749,24423,12068
2890,33.466585,-81.954612,23796,8110
1231,33.467301,-81.974515,26321,7918
1105,33.464356,-81.982494,18113,3059
2941,33.470338,-82.001506,24869,12785
1742,33.473916,-82.023971,97589,28868
4506,33.461985,-82.027951,35500,9584
1380,33.461619,-82.009102,33109,8167
2190,33.459394,-81.993035,13953,1808
989,33.456993,-81.981797,21111,6840
5107,33.469882,-82.060133,30935,2584
3923,33.481607,-82.045262,64730,20341
3654,33.502286,-82.01186,34700,4313
3987,33.520846,-82.047983,49266,5359
5000,33.506193,-82.071145,54247,9137
5183,33.515553,-82.026354,41610,3571
2551,33.502822,-82.046035,27360,8042
5048,33.493386,-82.056574,84292,10205
4047,33.473941,-82.075855,41182,3509
13436,33.463624,-82.113209,52608,5802
5059,33.450829,-82.015736,29650,6862
3645,33.442207,-82.002233,14995,2736
6779,33.439526,-82.080599,24035,1606
4708,33.424748,-82.038927,26029,4288
5579,33.435452,-82.051519,32983,3627
3450,33.424455,-82.025648,29331,5468
4119,33.397482,-82.040173,44041,3466
4882,33.411071,-82.016692,32425,6772
3380,33.399122,-82.006633,28077,6049
4719,33.417522,-82.074168,42604,7418
3367,33.407874,-82.060277,55091,18591
4317,33.457445,-81.951313,19436,7171
5074,33.362697,-82.004323,33218,7373
3039,33.404015,-82.092996,40714,9708
5599,33.389843,-82.080215,42833,4791
5243,33.382531,-82.045256,55229,8594
5932,33.362277,-82.06291,31406,7939
3370,33.369976,-82.116416,54681,9337
7905,33.370857,-82.095986,62379,5555
8992,33.415851,-82.133613,44750,6712
5141,33.293155,-82.132638,51548,5305
3726,33.333428,-82.098545,42390,15041
5152,33.269952,-81.972688,41151,4977
6599,33.328218,-82.006206,59695,7282
1668,33.4752,-81.972941,13346,2131
3446,33.721808,-84.012199,58235,7688
5469,33.716161,-83.963052,41718,4518
4821,33.705467,-84.043346,33935,12379
9561,33.650814,-84.063918,56671,7873
5591,33.651006,-84.025386,41308,8349
5101,33.654102,-83.987901,41521,8936
2705,33.636143,-83.963237,63811,7730
10647,33.615719,-83.992335,70726,7869
7136,33.676333,-83.991838,44399,12145
5970,33.684931,-84.019367,51714,6177
3563,33.610338,-84.107434,76726,20871
5643,33.61079,-84.028012,55663,8078
6945,33.566976,-84.063993,63917,3737
5323,33.582534,-84.021609,70933,6547
3294,33.563549,-84.019136,61406,5522
2849,32.267046,-84.308523,35855,14846
2161,32.207934,-84.304486,44083,13513
1892,32.869473,-81.644472,41429,17326
3472,32.743244,-81.67105,37091,6321
4794,32.750005,-81.601435,30036,3717
2608,32.58487,-81.533016,37530,5049
1827,32.657899,-81.729216,31424,7094
2857,30.902777,-84.815984,30176,3982
3268,31.038761,-84.875214,27406,3504
2604,30.965825,-84.916151,29358,8156
5969,33.33007,-84.318824,50294,9637
5973,33.298753,-84.191145,48200,4543
3515,33.277767,-84.255527,25875,13577
5692,33.2702,-84.275268,26045,6189
6830,33.278204,-84.305332,39922,6556
4057,33.258412,-84.401098,51438,11355
7394,33.234347,-84.306619,40243,6299
4214,33.25308,-84.268799,20476,2866
2596,33.245237,-84.236404,37157,6300
5549,33.214641,-84.177869,47981,8756
3828,33.226778,-84.247194,56281,8829
8456,33.215417,-84.277276,44375,6223
6923,34.593341,-83.321333,39803,5644
5762,34.562396,-83.217247,50648,12916
3823,34.567556,-83.333018,23596,5914
2778,34.557665,-83.312254,26114,4706
6889,34.509474,-83.281523,37861,2713
1976,32.080082,-84.667546,20890,3259
4082,32.064133,-84.811453,34134,2392
1203,32.130859,-84.104009,33056,5634
5597,32.083453,-84.20454,29167,14443
7711,32.090488,-84.253866,29688,5511
2995,32.041604,-84.370746,33803,3442
3936,32.032755,-84.250127,45625,7536
2130,32.068504,-84.229492,39224,11957
6522,32.055818,-84.201831,31215,6208
2725,31.956976,-84.056019,43209,5443
2773,32.80607,-84.605869,29531,7036
2311,32.677349,-84.556574,35263,8906
1781,32.576284,-84.578332,20625,7287
1717,33.5688,-82.88576,24390,4276
3601,32.229072,-82.126592,26494,4112
5870,32.094305,-82.107808,26084,5866
5133,32.042938,-82.144971,40028,6853
5744,31.981404,-81.939998,49194,7312
5172,31.928169,-81.97024,45000,8529
1417,32.655413,-84.236829,41689,10704
2340,32.555225,-84.106671,26765,3678
5149,32.536849,-84.258364,27958,7824
11297,32.059317,-82.891116,30056,5357
1766,31.952351,-83.061039,21490,3549
3437,31.904504,-82.810348,18502,2338
1527,31.847726,-84.439118,36324,8754
3244,31.784252,-84.443544,25076,5423
3137,31.75647,-84.447068,30893,14034
1407,31.697231,-84.343352,43355,8810
1471,31.063571,-84.082234,17161,3093
4010,30.957965,-84.023743,38370,10118
2295,30.983838,-83.878706,36333,12982
2410,30.932202,-83.77528,40613,4395
6559,30.879697,-83.937022,34643,8584
5772,30.848742,-83.964141,36705,4937
6095,30.859494,-83.989221,19482,3962
5757,30.807884,-83.996909,27758,4104
3425,30.824332,-83.965517,30613,7802
4185,30.815384,-83.920682,45199,8152
2741,30.786323,-83.799581,29571,9311
2550,31.540808,-83.543283,52614,9429
2884,31.458867,-83.622383,50817,3565
7096,31.473993,-83.52271,44278,6145
6398,31.469436,-83.492632,34831,13732
4629,31.464982,-83.424766,54413,8957
5801,31.442858,-83.497497,17228,8902
4819,31.4504,-83.530854,31948,6345
2435,31.355952,-83.594034,27083,7090
3506,31.399344,-83.503231,44899,5126
4952,32.197899,-82.283208,30947,5599
5522,32.23463,-82.371763,22523,6021
5600,32.218982,-82.423534,48320,13867
3979,32.20067,-82.399145,28696,7109
3814,32.15692,-82.355938,43444,9760
3356,32.032306,-82.363143,31466,11747
4027,34.951416,-83.859816,35982,9753
2669,34.903189,-83.758322,42188,10245
3775,34.950219,-83.718407,34421,3050
1313,32.446105,-82.53057,27955,16536
5572,32.373131,-82.603644,37118,11704
6005,33.167959,-84.922465,35128,8477
3094,33.130478,-85.045432,66169,8769
2208,33.097471,-85.134512,54318,23736
4397,33.046017,-85.082186,62120,5979
6771,33.063607,-85.037686,43911,16354
4412,33.05373,-85.017319,36643,7849
6530,33.063046,-84.971297,33432,4344
5154,33.029276,-84.988488,29242,5161
5832,32.995056,-85.001556,48993,10708
3617,33.028301,-85.03895,21016,4219
4072,33.023459,-85.058623,21748,3816
6815,32.99874,-85.112715,58375,6324
5503,32.900095,-85.139859,36673,6130
2634,32.921079,-84.917316,62250,8772
5432,31.708077,-83.661453,22535,7311
3498,31.68956,-83.598758,37643,6289
5072,32.759926,-83.420865,34688,7044
3951,32.631434,-83.410417,24750,5294
2693,34.922458,-84.104364,35590,10775
5088,34.937248,-84.02417,42628,7311
2802,34.788448,-84.011367,42083,21461
2018,34.809715,-83.875475,47159,20749
2996,34.852903,-84.065131,43309,10097
5759,34.871489,-83.942608,42422,8885
3035,32.932577,-84.212036,44073,3636
4590,32.926858,-84.335343,39600,9244
2969,32.958534,-84.352708,39643,11731
3526,32.913909,-84.433272,47346,12419
6338,32.880663,-84.329878,26897,5038
5328,32.90085,-84.305193,24167,3775
1367,32.809181,-84.244007,41548,10556
7127,34.953158,-85.27823,30583,4539
3671,34.973591,-85.291996,24001,2006
5184,34.963968,-85.315565,38036,5845
5217,34.923516,-85.327289,40610,6597
3043,34.927281,-85.381716,67273,13828
7999,34.886029,-85.295393,39621,6049
7065,34.864868,-85.341507,39288,6761
6548,34.806498,-85.237869,59288,5215
4406,34.732553,-85.227253,45632,5150
7282,34.706955,-85.286905,28621,5110
3264,34.752681,-85.386091,44071,5866
5763,34.649785,-85.287917,42721,8741
2187,34.666339,-85.123531,37586,9376
8454,33.880816,-83.737136,62665,8801
4457,33.801298,-83.613689,57625,9987
6875,33.793657,-83.687943,33094,5551
6351,33.81711,-83.727737,28533,9203
3355,33.829034,-83.805825,50116,24566
4342,33.845887,-83.882103,49336,17413
4251,33.867546,-83.840152,70179,7970
5316,33.793856,-83.934223,64531,12158
6872,33.811185,-83.89435,68064,6951
4661,33.811922,-83.846757,61647,5193
4764,33.782889,-83.812027,65594,7158
5076,33.731215,-83.800223,74196,15580
4950,33.745447,-83.870874,47135,7753
7305,33.771478,-83.71591,48977,6468
6739,33.664155,-83.703902,44220,2629
1603,31.359831,-82.507069,48482,15448
7718,31.260201,-82.437561,44428,2923
2191,31.230473,-82.378007,36500,4954
1949,31.225052,-82.359919,18750,4636
5180,31.237516,-82.351629,33202,10507
5649,31.215786,-82.323852,46860,12342
1616,31.204483,-82.351827,25571,5730
6398,31.186798,-82.414241,30246,6737
4008,31.182823,-82.337534,29419,4410
2846,33.398343,-82.639809,35905,5615
2988,33.416408,-82.68479,28824,6293
1832,33.070613,-82.878281,35650,10165
4752,32.986551,-82.821555,28824,6681
4987,32.985811,-82.776954,25706,2275
5499,32.923312,-82.651411,45044,7341
4117,32.908314,-82.829923,32449,7219
4404,31.704245,-81.986158,34632,13307
8349,31.655136,-81.893043,33668,4077
4917,31.603038,-81.914256,32638,2979
3448,31.522828,-82.037153,40278,7994
5426,31.58091,-81.888429,40187,6187
3555,31.541541,-81.836301,46250,10254
1391,32.095999,-84.545177,28382,5005
1408,32.003251,-84.575934,40847,16463
2652,32.167035,-82.679569,28077,11868
4769,32.135171,-82.791186,27340,4393
2712,34.716132,-83.69584,51265,3568
8551,34.570242,-83.778991,37153,13923
3287,34.633718,-83.699244,52688,14562
5129,34.636404,-83.811598,29598,10169
7465,34.555848,-83.695801,40391,4223
4067,34.927897,-84.887459,42297,5839
8441,34.908671,-84.968344,53426,6625
4253,34.821041,-84.882746,45729,9200
4154,34.835571,-84.932602,44632,5071
8843,34.832923,-84.960516,46204,10563
8810,34.787133,-84.94529,30082,5114
3723,34.823944,-84.995012,53740,4730
6960,34.784566,-84.980774,24679,4234
3977,34.835281,-85.041724,49063,5825
4757,34.780484,-85.077115,56229,7400
7352,34.742363,-85.020912,49497,6335
3581,34.770405,-84.985528,53984,13041
3794,34.77177,-84.948798,30729,12194
5171,34.759884,-84.900328,34650,5074
7701,34.731945,-84.941653,34132,7136
4250,34.759815,-84.944602,21908,5763
6109,34.747567,-84.985348,59222,6280
6656,34.684778,-84.972227,44301,9960
4135,31.972024,-83.304941,29792,7125
1417,32.072199,-83.493382,31071,8666
1490,31.948836,-83.558664,27656,12501
2213,31.936637,-83.434681,36733,6154
1654,33.874697,-82.719632,28214,6635
1800,33.752756,-82.889,30720,8002
2147,33.750203,-82.708141,36250,12427
4992,33.718985,-82.735414,22885,7430
3319,32.842544,-83.193871,31679,4589
4320,32.893667,-83.319856,44566,5509
1924,32.736482,-83.137968,44732,7393
2779,31.723156,-83.914222,38281,6434
6818,31.555364,-83.869218,45329,7094
4590,31.4861,-83.749841,34959,5574
4939,31.518211,-83.88809,27332,5660
2553,31.40225,-83.930265,46420,2948
5213,19.821411,-155.10596,39150,5183
2568,19.704302,-155.144289,42039,12204
3934,19.722564,-155.098198,25454,5955
3294,19.713244,-155.086874,31427,7065
5924,19.705253,-155.075498,22943,12120
5391,19.703199,-155.049815,61287,13029
4507,19.686293,-155.075664,69306,12326
4861,19.67781,-155.093527,78143,7203
4310,19.683562,-155.132411,68750,10955
6196,19.705097,-155.114539,53438,10436
4729,19.661078,-155.10009,73276,11417
6391,19.539202,-154.998037,38172,5260
11012,19.579133,-154.974026,35184,11335
7884,19.498621,-155.105527,36901,5919
4009,19.529545,-155.168028,46371,9429
4970,19.598991,-155.051515,37054,7944
3531,19.452539,-154.908133,35457,9749
7529,19.51765,-154.924072,33210,4207
8451,19.113225,-155.670873,33171,11075
5972,19.404944,-155.881313,57689,9952
4025,19.510365,-155.913974,49063,4933
4844,19.66028,-155.933283,68750,10947
3965,19.672572,-155.988046,49120,14740
8503,19.727688,-155.995727,65169,8542
5154,19.570972,-155.952351,58929,10465
7822,19.641394,-155.979689,61858,8725
7587,19.612891,-155.970507,63241,5194
9540,20.026979,-155.64986,63939,15136
8087,19.951282,-155.797147,71886,8731
6322,20.204367,-155.814752,49659,8603
3925,20.077103,-155.485463,61250,9581
2588,20.040801,-155.407126,55183,7574
2041,19.970176,-155.226695,75275,8441
0,19.279104,-155.940306,0,0
0,19.086737,-155.499655,0,0
0,19.397459,-154.880353,0,0
0,19.569749,-154.836398,0,0
0,19.673087,-154.943555,0,0
0,19.757294,-155.000178,0,0
0,19.770868,-155.040008,0,0
0,19.853354,-155.067545,0,0
0,19.9847,-155.179297,0,0
0,20.084025,-155.347949,0,0
0,20.164372,-155.564721,0,0
0,20.210627,-155.926856,0,0
0,19.9638,-155.90632,0,0
0,19.680852,-156.070961,0,0
0,19.610853,-156.020163,0,0
0,19.567269,-156.001243,0,0
0,19.502883,-155.985814,0,0
7704,21.303342,-157.707665,92386,15413
2818,21.301952,-157.690604,130850,10532
3264,21.288455,-157.711531,111346,8149
4288,21.300804,-157.670762,106750,11644
5035,21.297882,-157.686675,115357,10316
5555,21.282724,-157.699055,94773,20179
1594,21.27057,-157.70634,120052,35151
5742,21.292848,-157.730285,111250,25939
3307,21.294736,-157.748712,108500,21209
2990,21.28418,-157.755228,111944,21526
2893,21.297748,-157.772601,90313,14289
3999,21.285042,-157.764943,157991,8816
3807,21.269931,-157.783613,116767,25318
1218,21.260264,-157.795198,100909,12833
2966,21.271892,-157.792059,82778,26634
3771,21.275909,-157.79772,93207,18777
2736,21.283233,-157.784858,85893,13574
4088,21.290469,-157.790421,98493,27026
2858,21.282827,-157.793834,73875,10638
3096,21.307981,-157.785268,61549,9969
3862,21.302255,-157.792656,64464,14830
2924,21.287283,-157.801792,67048,14689
3030,21.293308,-157.799668,64639,8624
4207,21.283501,-157.806659,72554,14886
2550,21.277281,-157.806462,85909,13481
3527,21.278264,-157.811295,71463,15332
3783,21.272258,-157.811136,73417,8741
2437,21.264514,-157.816931,63289,7525
1717,21.274561,-157.822754,31442,13905
3360,21.276903,-157.822024,41911,6972
1849,21.274617,-157.819362,46932,21125
837,21.283363,-157.836239,58906,22350
2770,21.287045,-157.83507,42386,15567
3912,21.286245,-157.837415,51853,10133
2477,21.281027,-157.826415,28979,10033
1398,21.279026,-157.824241,43878,14257
2389,21.286206,-157.832262,40264,10710
2364,21.283157,-157.828977,39529,8404
3864,21.283788,-157.815912,51429,6685
3684,21.286193,-157.821876,52575,9393
3400,21.28688,-157.827119,61265,7410
5523,21.289438,-157.821785,43352,5467
3096,21.289702,-157.828982,44889,8242
3228,21.292125,-157.827852,46411,7499
3915,21.292661,-157.833958,38970,5566
4249,21.296271,-157.829282,46000,11361
5093,21.29574,-157.815659,56250,14442
5057,21.300622,-157.827879,54609,15284
3678,21.296649,-157.805195,82692,6172
2415,21.307325,-157.807444,99239,10442
4321,21.309005,-157.818866,100821,16005
3687,21.315435,-157.800158,93750,14702
3335,21.325546,-157.804515,112841,29387
833,21.319667,-157.823485,125694,41558
1132,21.312152,-157.834472,133125,17323
5530,21.307028,-157.844849,57127,6516
4716,21.307303,-157.837494,56125,6546
3250,21.304952,-157.833323,46667,8745
5777,21.304808,-157.84015,48724,4378
913,21.302553,-157.834554,58056,15898
2282,21.303377,-157.845569,48458,14885
3876,21.300449,-157.838499,40938,4903
4109,21.29693,-157.845284,58672,11332
2807,21.295778,-157.83857,25408,7732
2519,21.29329,-157.839449,44163,2837
5579,21.29246,-157.846745,62331,13354
3970,21.300376,-157.856729,64939,14524
655,21.303383,-157.859225,20074,9633
1552,21.308477,-157.862052,62944,35018
4504,21.307445,-157.851016,44652,2041
3432,21.312576,-157.857886,65184,8114
5591,21.315203,-157.849944,58000,10781
5165,21.321361,-157.838911,77868,10986
5145,21.331972,-157.837194,93324,9473
3735,21.338007,-157.841301,97404,16551
4553,21.332777,-157.852671,97159,17702
6707,21.334016,-157.861545,83077,11811
3198,21.325836,-157.858206,59097,10263
4049,21.321485,-157.85551,49894,7441
3090,21.313302,-157.859926,44605,14359
3293,21.312836,-157.862701,22192,6695
3636,21.317922,-157.86153,35625,7606
1637,21.320018,-157.864083,21974,2460
2078,21.322237,-157.863963,37692,5201
6749,21.327238,-157.866514,58272,8856
2148,21.318568,-157.868229,38646,18611
3440,21.326583,-157.87561,38750,11072
3353,21.327113,-157.884469,53482,16806
5421,21.330828,-157.880355,77344,18596
4175,21.335079,-157.874786,81696,11677
6047,21.339234,-157.87834,51910,7215
1701,21.338651,-157.875265,24615,13121
3773,21.344237,-157.870806,73750,20858
2720,21.34939,-157.866509,28561,11556
2059,21.34001,-157.869607,92778,9231
6387,21.346068,-157.860119,84762,8246
4541,21.360008,-157.845412,86875,20245
374,21.347113,-157.882386,131029,6024
5830,21.360414,-157.886243,88333,7738
